timestamp,can_id,dlc,payload
1787467938.105303,123,8,FF FF FF FF FF FF FF FF
1787467938.107985,123,8,FF FF FF FF FF FF FF FF
1787467938.109954,123,8,FF FF FF FF FF FF FF FF
1787467938.111643,123,8,FF FF FF FF FF FF FF FF
1787467938.113542,123,8,FF FF FF FF FF FF FF FF
1787467938.117600,123,8,FF FF FF FF FF FF FF FF
1787467938.120385,123,8,FF FF FF FF FF FF FF FF
1787467938.123183,123,8,FF FF FF FF FF FF FF FF
1787467938.128920,123,8,FF FF FF FF FF FF FF FF
1787467938.131274,123,8,FF FF FF FF FF FF FF FF
1787467938.133606,123,8,FF FF FF FF FF FF FF FF
1787467938.135343,123,8,FF FF FF FF FF FF FF FF
1787467938.136960,123,8,FF FF FF FF FF FF FF FF
1787467938.138978,123,8,FF FF FF FF FF FF FF FF
1787467938.140734,123,8,FF FF FF FF FF FF FF FF
1787467938.143143,123,8,FF FF FF FF FF FF FF FF
1787467938.145750,123,8,FF FF FF FF FF FF FF FF
1787467938.147523,123,8,FF FF FF FF FF FF FF FF
1787467938.149857,123,8,FF FF FF FF FF FF FF FF
1787467938.151916,123,8,FF FF FF FF FF FF FF FF
1787467938.154038,123,8,FF FF FF FF FF FF FF FF
1787467938.156032,123,8,FF FF FF FF FF FF FF FF
1787467938.158478,123,8,FF FF FF FF FF FF FF FF
1787467938.161187,123,8,FF FF FF FF FF FF FF FF
1787467938.163736,123,8,FF FF FF FF FF FF FF FF
1787467938.167492,123,8,FF FF FF FF FF FF FF FF
1787467938.170766,123,8,FF FF FF FF FF FF FF FF
1787467938.173547,123,8,FF FF FF FF FF FF FF FF
1787467938.176858,123,8,FF FF FF FF FF FF FF FF
1787467938.179444,123,8,FF FF FF FF FF FF FF FF
1787467938.182075,123,8,FF FF FF FF FF FF FF FF
1787467938.185441,123,8,FF FF FF FF FF FF FF FF
1787467938.188678,123,8,FF FF FF FF FF FF FF FF
1787467938.191491,123,8,FF FF FF FF FF FF FF FF
1787467938.194633,123,8,FF FF FF FF FF FF FF FF
1787467938.197444,123,8,FF FF FF FF FF FF FF FF
1787467938.200560,123,8,FF FF FF FF FF FF FF FF
1787467938.203671,123,8,FF FF FF FF FF FF FF FF
1787467938.208061,123,8,FF FF FF FF FF FF FF FF
1787467938.211380,123,8,FF FF FF FF FF FF FF FF
1787467938.214819,123,8,FF FF FF FF FF FF FF FF
1787467938.217190,123,8,FF FF FF FF FF FF FF FF
1787467938.219976,123,8,FF FF FF FF FF FF FF FF
1787467938.222028,123,8,FF FF FF FF FF FF FF FF
1787467938.225134,123,8,FF FF FF FF FF FF FF FF
1787467938.227272,123,8,FF FF FF FF FF FF FF FF
1787467938.229779,123,8,FF FF FF FF FF FF FF FF
1787467938.231897,123,8,FF FF FF FF FF FF FF FF
1787467938.234288,123,8,FF FF FF FF FF FF FF FF
1787467938.236109,123,8,FF FF FF FF FF FF FF FF
1787467938.238212,123,8,FF FF FF FF FF FF FF FF
1787467938.240015,123,8,FF FF FF FF FF FF FF FF
1787467938.241860,123,8,FF FF FF FF FF FF FF FF
1787467938.243847,123,8,FF FF FF FF FF FF FF FF
1787467938.245604,123,8,FF FF FF FF FF FF FF FF
1787467938.247490,123,8,FF FF FF FF FF FF FF FF
1787467938.249753,123,8,FF FF FF FF FF FF FF FF
1787467938.251655,123,8,FF FF FF FF FF FF FF FF
1787467938.253407,123,8,FF FF FF FF FF FF FF FF
1787467938.255637,123,8,FF FF FF FF FF FF FF FF
1787467938.257569,123,8,FF FF FF FF FF FF FF FF
1787467938.259525,123,8,FF FF FF FF FF FF FF FF
1787467938.261370,123,8,FF FF FF FF FF FF FF FF
1787467938.263720,123,8,FF FF FF FF FF FF FF FF
1787467938.266469,123,8,FF FF FF FF FF FF FF FF
1787467938.268688,123,8,FF FF FF FF FF FF FF FF
1787467938.274463,123,8,FF FF FF FF FF FF FF FF
1787467938.276252,123,8,FF FF FF FF FF FF FF FF
1787467938.277886,123,8,FF FF FF FF FF FF FF FF
1787467938.279873,123,8,FF FF FF FF FF FF FF FF
1787467938.282098,123,8,FF FF FF FF FF FF FF FF
1787467938.283971,123,8,FF FF FF FF FF FF FF FF
1787467938.286331,123,8,FF FF FF FF FF FF FF FF
1787467938.288141,123,8,FF FF FF FF FF FF FF FF
1787467938.290246,123,8,FF FF FF FF FF FF FF FF
1787467938.292307,123,8,FF FF FF FF FF FF FF FF
1787467938.294291,123,8,FF FF FF FF FF FF FF FF
1787467938.296082,123,8,FF FF FF FF FF FF FF FF
1787467938.298299,123,8,FF FF FF FF FF FF FF FF
1787467938.300148,123,8,FF FF FF FF FF FF FF FF
1787467938.302125,123,8,FF FF FF FF FF FF FF FF
1787467938.304682,123,8,FF FF FF FF FF FF FF FF
1787467938.308072,123,8,FF FF FF FF FF FF FF FF
1787467938.310776,123,8,FF FF FF FF FF FF FF FF
1787467938.313349,123,8,FF FF FF FF FF FF FF FF
1787467938.315834,123,8,FF FF FF FF FF FF FF FF
1787467938.319841,123,8,FF FF FF FF FF FF FF FF
1787467938.323828,123,8,FF FF FF FF FF FF FF FF
1787467938.326492,123,8,FF FF FF FF FF FF FF FF
1787467938.329328,123,8,FF FF FF FF FF FF FF FF
1787467938.332771,123,8,FF FF FF FF FF FF FF FF
1787467938.335060,123,8,FF FF FF FF FF FF FF FF
1787467938.336825,123,8,FF FF FF FF FF FF FF FF
1787467938.338805,123,8,FF FF FF FF FF FF FF FF
1787467938.340553,123,8,FF FF FF FF FF FF FF FF
1787467938.342460,123,8,FF FF FF FF FF FF FF FF
1787467938.344431,123,8,FF FF FF FF FF FF FF FF
1787467938.346605,123,8,FF FF FF FF FF FF FF FF
1787467938.348493,123,8,FF FF FF FF FF FF FF FF
1787467938.350709,123,8,FF FF FF FF FF FF FF FF
1787467938.353398,123,8,FF FF FF FF FF FF FF FF
1787467938.358078,123,8,FF FF FF FF FF FF FF FF
1787467938.359977,123,8,FF FF FF FF FF FF FF FF
1787467938.361739,123,8,FF FF FF FF FF FF FF FF
1787467938.363723,123,8,FF FF FF FF FF FF FF FF
1787467938.366440,123,8,FF FF FF FF FF FF FF FF
1787467938.368164,123,8,FF FF FF FF FF FF FF FF
1787467938.370578,123,8,FF FF FF FF FF FF FF FF
1787467938.372400,123,8,FF FF FF FF FF FF FF FF
1787467938.374259,123,8,FF FF FF FF FF FF FF FF
1787467938.375913,123,8,FF FF FF FF FF FF FF FF
1787467938.377368,123,8,FF FF FF FF FF FF FF FF
1787467938.379264,123,8,FF FF FF FF FF FF FF FF
1787467938.381175,123,8,FF FF FF FF FF FF FF FF
1787467938.383328,123,8,FF FF FF FF FF FF FF FF
1787467938.385562,123,8,FF FF FF FF FF FF FF FF
1787467938.387698,123,8,FF FF FF FF FF FF FF FF
1787467938.390404,123,8,FF FF FF FF FF FF FF FF
1787467938.393116,123,8,FF FF FF FF FF FF FF FF
1787467938.396015,123,8,FF FF FF FF FF FF FF FF
1787467938.399734,123,8,FF FF FF FF FF FF FF FF
1787467938.402063,123,8,FF FF FF FF FF FF FF FF
1787467938.406753,123,8,FF FF FF FF FF FF FF FF
1787467938.408764,123,8,FF FF FF FF FF FF FF FF
1787467938.411699,123,8,FF FF FF FF FF FF FF FF
1787467938.414311,123,8,FF FF FF FF FF FF FF FF
1787467938.416380,123,8,FF FF FF FF FF FF FF FF
1787467938.418380,123,8,FF FF FF FF FF FF FF FF
1787467938.421107,123,8,FF FF FF FF FF FF FF FF
1787467938.423633,123,8,FF FF FF FF FF FF FF FF
1787467938.427166,123,8,FF FF FF FF FF FF FF FF
1787467938.430578,123,8,FF FF FF FF FF FF FF FF
1787467938.434164,123,8,FF FF FF FF FF FF FF FF
1787467938.437690,123,8,FF FF FF FF FF FF FF FF
1787467938.440774,123,8,FF FF FF FF FF FF FF FF
1787467938.443882,123,8,FF FF FF FF FF FF FF FF
1787467938.452105,123,8,FF FF FF FF FF FF FF FF
1787467938.456878,123,8,FF FF FF FF FF FF FF FF
1787467938.458445,123,8,FF FF FF FF FF FF FF FF
1787467938.460464,123,8,FF FF FF FF FF FF FF FF
1787467938.464298,123,8,FF FF FF FF FF FF FF FF
1787467938.466009,123,8,FF FF FF FF FF FF FF FF
1787467938.468723,123,8,FF FF FF FF FF FF FF FF
1787467938.470946,123,8,FF FF FF FF FF FF FF FF
1787467938.472756,123,8,FF FF FF FF FF FF FF FF
1787467938.474757,123,8,FF FF FF FF FF FF FF FF
1787467938.476608,123,8,FF FF FF FF FF FF FF FF
1787467938.478615,123,8,FF FF FF FF FF FF FF FF
1787467938.480317,123,8,FF FF FF FF FF FF FF FF
1787467938.482903,123,8,FF FF FF FF FF FF FF FF
1787467938.485142,123,8,FF FF FF FF FF FF FF FF
1787467938.487233,123,8,FF FF FF FF FF FF FF FF
1787467938.488944,123,8,FF FF FF FF FF FF FF FF
1787467938.490853,123,8,FF FF FF FF FF FF FF FF
1787467938.492689,123,8,FF FF FF FF FF FF FF FF
1787467938.494731,123,8,FF FF FF FF FF FF FF FF
1787467938.496491,123,8,FF FF FF FF FF FF FF FF
1787467938.498652,123,8,FF FF FF FF FF FF FF FF
1787467938.501292,123,8,FF FF FF FF FF FF FF FF
1787467938.503726,123,8,FF FF FF FF FF FF FF FF
1787467938.506469,123,8,FF FF FF FF FF FF FF FF
1787467938.512141,123,8,FF FF FF FF FF FF FF FF
1787467938.512190,123,8,FF FF FF FF FF FF FF FF
1787467938.513772,123,8,FF FF FF FF FF FF FF FF
1787467938.515482,123,8,FF FF FF FF FF FF FF FF
1787467938.518003,123,8,FF FF FF FF FF FF FF FF
1787467938.520423,123,8,FF FF FF FF FF FF FF FF
1787467938.522533,123,8,FF FF FF FF FF FF FF FF
1787467938.524861,123,8,FF FF FF FF FF FF FF FF
1787467938.526730,123,8,FF FF FF FF FF FF FF FF
1787467938.528618,123,8,FF FF FF FF FF FF FF FF
1787467938.531245,123,8,FF FF FF FF FF FF FF FF
1787467938.534223,123,8,FF FF FF FF FF FF FF FF
1787467938.536567,123,8,FF FF FF FF FF FF FF FF
1787467938.538940,123,8,FF FF FF FF FF FF FF FF
1787467938.541461,123,8,FF FF FF FF FF FF FF FF
1787467938.544889,123,8,FF FF FF FF FF FF FF FF
1787467938.549840,123,8,FF FF FF FF FF FF FF FF
1787467938.558136,123,8,FF FF FF FF FF FF FF FF
1787467938.566516,123,8,FF FF FF FF FF FF FF FF
1787467938.570191,123,8,FF FF FF FF FF FF FF FF
1787467938.572865,123,8,FF FF FF FF FF FF FF FF
1787467938.575030,123,8,FF FF FF FF FF FF FF FF
1787467938.576803,123,8,FF FF FF FF FF FF FF FF
1787467938.578660,123,8,FF FF FF FF FF FF FF FF
1787467938.580416,123,8,FF FF FF FF FF FF FF FF
1787467938.582821,123,8,FF FF FF FF FF FF FF FF
1787467938.584693,123,8,FF FF FF FF FF FF FF FF
1787467938.586922,123,8,FF FF FF FF FF FF FF FF
1787467938.588828,123,8,FF FF FF FF FF FF FF FF
1787467938.590984,123,8,FF FF FF FF FF FF FF FF
1787467938.592890,123,8,FF FF FF FF FF FF FF FF
1787467938.594941,123,8,FF FF FF FF FF FF FF FF
1787467938.596934,123,8,FF FF FF FF FF FF FF FF
1787467938.599439,123,8,FF FF FF FF FF FF FF FF
1787467938.601960,123,8,FF FF FF FF FF FF FF FF
1787467938.604361,123,8,FF FF FF FF FF FF FF FF
1787467938.606316,123,8,FF FF FF FF FF FF FF FF
1787467938.611641,123,8,FF FF FF FF FF FF FF FF
1787467938.613899,123,8,FF FF FF FF FF FF FF FF
1787467938.616334,123,8,FF FF FF FF FF FF FF FF
1787467938.618761,123,8,FF FF FF FF FF FF FF FF
1787467938.620814,123,8,FF FF FF FF FF FF FF FF
1787467938.622817,123,8,FF FF FF FF FF FF FF FF
1787467938.624830,123,8,FF FF FF FF FF FF FF FF
1787467938.626954,123,8,FF FF FF FF FF FF FF FF
1787467938.628973,123,8,FF FF FF FF FF FF FF FF
1787467938.631207,123,8,FF FF FF FF FF FF FF FF
1787467938.634227,123,8,FF FF FF FF FF FF FF FF
1787467938.636811,123,8,FF FF FF FF FF FF FF FF
1787467938.639661,123,8,FF FF FF FF FF FF FF FF
1787467938.643101,123,8,FF FF FF FF FF FF FF FF
1787467938.647863,123,8,FF FF FF FF FF FF FF FF
1787467938.651041,123,8,FF FF FF FF FF FF FF FF
1787467938.655614,123,8,FF FF FF FF FF FF FF FF
1787467938.660840,123,8,FF FF FF FF FF FF FF FF
1787467938.664906,123,8,FF FF FF FF FF FF FF FF
1787467938.669806,123,8,FF FF FF FF FF FF FF FF
1787467938.673851,123,8,FF FF FF FF FF FF FF FF
1787467938.677822,123,8,FF FF FF FF FF FF FF FF
1787467938.681098,123,8,FF FF FF FF FF FF FF FF
1787467938.684625,123,8,FF FF FF FF FF FF FF FF
1787467938.688038,123,8,FF FF FF FF FF FF FF FF
1787467938.695839,123,8,FF FF FF FF FF FF FF FF
1787467938.699664,123,8,FF FF FF FF FF FF FF FF
1787467938.703637,123,8,FF FF FF FF FF FF FF FF
1787467938.711656,123,8,FF FF FF FF FF FF FF FF
1787467938.714867,123,8,FF FF FF FF FF FF FF FF
1787467938.718393,123,8,FF FF FF FF FF FF FF FF
1787467938.720490,123,8,FF FF FF FF FF FF FF FF
1787467938.723873,123,8,FF FF FF FF FF FF FF FF
1787467938.727093,123,8,FF FF FF FF FF FF FF FF
1787467938.729482,123,8,FF FF FF FF FF FF FF FF
1787467938.732054,123,8,FF FF FF FF FF FF FF FF
1787467938.735034,123,8,FF FF FF FF FF FF FF FF
1787467938.737669,123,8,FF FF FF FF FF FF FF FF
1787467938.740249,123,8,FF FF FF FF FF FF FF FF
1787467938.743290,123,8,FF FF FF FF FF FF FF FF
1787467938.746033,123,8,FF FF FF FF FF FF FF FF
1787467938.748279,123,8,FF FF FF FF FF FF FF FF
1787467938.751868,123,8,FF FF FF FF FF FF FF FF
1787467938.758566,123,8,FF FF FF FF FF FF FF FF
1787467938.760740,123,8,FF FF FF FF FF FF FF FF
1787467938.762804,123,8,FF FF FF FF FF FF FF FF
1787467938.765471,123,8,FF FF FF FF FF FF FF FF
1787467938.767850,123,8,FF FF FF FF FF FF FF FF
1787467938.770199,123,8,FF FF FF FF FF FF FF FF
1787467938.772504,123,8,FF FF FF FF FF FF FF FF
1787467938.774590,123,8,FF FF FF FF FF FF FF FF
1787467938.776680,123,8,FF FF FF FF FF FF FF FF
1787467938.778672,123,8,FF FF FF FF FF FF FF FF
1787467938.780549,123,8,FF FF FF FF FF FF FF FF
1787467938.783799,123,8,FF FF FF FF FF FF FF FF
1787467938.787247,123,8,FF FF FF FF FF FF FF FF
1787467938.792179,123,8,FF FF FF FF FF FF FF FF
1787467938.794959,123,8,FF FF FF FF FF FF FF FF
1787467938.798203,123,8,FF FF FF FF FF FF FF FF
1787467938.802534,123,8,FF FF FF FF FF FF FF FF
1787467938.804338,123,8,FF FF FF FF FF FF FF FF
1787467938.809781,123,8,FF FF FF FF FF FF FF FF
1787467938.812616,123,8,FF FF FF FF FF FF FF FF
1787467938.815045,123,8,FF FF FF FF FF FF FF FF
1787467938.817214,123,8,FF FF FF FF FF FF FF FF
1787467938.819029,123,8,FF FF FF FF FF FF FF FF
1787467938.821565,123,8,FF FF FF FF FF FF FF FF
1787467938.823363,123,8,FF FF FF FF FF FF FF FF
1787467938.825419,123,8,FF FF FF FF FF FF FF FF
1787467938.827203,123,8,FF FF FF FF FF FF FF FF
1787467938.829277,123,8,FF FF FF FF FF FF FF FF
1787467938.831363,123,8,FF FF FF FF FF FF FF FF
1787467938.833761,123,8,FF FF FF FF FF FF FF FF
1787467938.835488,123,8,FF FF FF FF FF FF FF FF
1787467938.837356,123,8,FF FF FF FF FF FF FF FF
1787467938.839433,123,8,FF FF FF FF FF FF FF FF
1787467938.841537,123,8,FF FF FF FF FF FF FF FF
1787467938.844507,123,8,FF FF FF FF FF FF FF FF
1787467938.846576,123,8,FF FF FF FF FF FF FF FF
1787467938.849221,123,8,FF FF FF FF FF FF FF FF
1787467938.851175,123,8,FF FF FF FF FF FF FF FF
1787467938.857388,123,8,FF FF FF FF FF FF FF FF
1787467938.859357,123,8,FF FF FF FF FF FF FF FF
1787467938.862000,123,8,FF FF FF FF FF FF FF FF
1787467938.864426,123,8,FF FF FF FF FF FF FF FF
1787467938.866762,123,8,FF FF FF FF FF FF FF FF
1787467938.868879,123,8,FF FF FF FF FF FF FF FF
1787467938.871350,123,8,FF FF FF FF FF FF FF FF
1787467938.873510,123,8,FF FF FF FF FF FF FF FF
1787467938.875265,123,8,FF FF FF FF FF FF FF FF
1787467938.877414,123,8,FF FF FF FF FF FF FF FF
1787467938.879454,123,8,FF FF FF FF FF FF FF FF
1787467938.881902,123,8,FF FF FF FF FF FF FF FF
1787467938.884117,123,8,FF FF FF FF FF FF FF FF
1787467938.886355,123,8,FF FF FF FF FF FF FF FF
1787467938.889395,123,8,FF FF FF FF FF FF FF FF
1787467938.894413,123,8,FF FF FF FF FF FF FF FF
1787467938.896658,123,8,FF FF FF FF FF FF FF FF
1787467938.906378,123,8,FF FF FF FF FF FF FF FF
1787467938.910739,123,8,FF FF FF FF FF FF FF FF
1787467938.915378,123,8,FF FF FF FF FF FF FF FF
1787467938.919233,123,8,FF FF FF FF FF FF FF FF
1787467938.922400,123,8,FF FF FF FF FF FF FF FF
1787467938.925496,123,8,FF FF FF FF FF FF FF FF
1787467938.928756,123,8,FF FF FF FF FF FF FF FF
1787467938.932242,123,8,FF FF FF FF FF FF FF FF
1787467938.935547,123,8,FF FF FF FF FF FF FF FF
1787467938.944768,123,8,FF FF FF FF FF FF FF FF
1787467938.953920,123,8,FF FF FF FF FF FF FF FF
1787467938.953989,123,8,FF FF FF FF FF FF FF FF
1787467938.954583,123,8,FF FF FF FF FF FF FF FF
1787467938.957373,123,8,FF FF FF FF FF FF FF FF
1787467938.960062,123,8,FF FF FF FF FF FF FF FF
1787467938.962725,123,8,FF FF FF FF FF FF FF FF
1787467938.964696,123,8,FF FF FF FF FF FF FF FF
1787467938.966861,123,8,FF FF FF FF FF FF FF FF
1787467938.968859,123,8,FF FF FF FF FF FF FF FF
1787467938.970867,123,8,FF FF FF FF FF FF FF FF
1787467938.972859,123,8,FF FF FF FF FF FF FF FF
1787467938.974741,123,8,FF FF FF FF FF FF FF FF
1787467938.976492,123,8,FF FF FF FF FF FF FF FF
1787467938.978792,123,8,FF FF FF FF FF FF FF FF
1787467938.980927,123,8,FF FF FF FF FF FF FF FF
1787467938.983123,123,8,FF FF FF FF FF FF FF FF
1787467938.986086,123,8,FF FF FF FF FF FF FF FF
1787467938.987737,123,8,FF FF FF FF FF FF FF FF
1787467938.989638,123,8,FF FF FF FF FF FF FF FF
1787467938.991232,123,8,FF FF FF FF FF FF FF FF
1787467938.993006,123,8,FF FF FF FF FF FF FF FF
1787467938.994848,123,8,FF FF FF FF FF FF FF FF
1787467938.996543,123,8,FF FF FF FF FF FF FF FF
1787467938.998471,123,8,FF FF FF FF FF FF FF FF
1787467939.000410,123,8,FF FF FF FF FF FF FF FF
1787467939.002384,123,8,FF FF FF FF FF FF FF FF
1787467939.004735,123,8,FF FF FF FF FF FF FF FF
1787467939.006679,123,8,FF FF FF FF FF FF FF FF
1787467939.008449,123,8,FF FF FF FF FF FF FF FF
1787467939.010302,123,8,FF FF FF FF FF FF FF FF
1787467939.012545,123,8,FF FF FF FF FF FF FF FF
1787467939.014531,123,8,FF FF FF FF FF FF FF FF
1787467939.016558,123,8,FF FF FF FF FF FF FF FF
1787467939.018705,123,8,FF FF FF FF FF FF FF FF
1787467939.020428,123,8,FF FF FF FF FF FF FF FF
1787467939.022332,123,8,FF FF FF FF FF FF FF FF
1787467939.024213,123,8,FF FF FF FF FF FF FF FF
1787467939.026085,123,8,FF FF FF FF FF FF FF FF
1787467939.028635,123,8,FF FF FF FF FF FF FF FF
1787467939.030749,123,8,FF FF FF FF FF FF FF FF
1787467939.033001,123,8,FF FF FF FF FF FF FF FF
1787467939.034395,123,8,FF FF FF FF FF FF FF FF
1787467939.036068,123,8,FF FF FF FF FF FF FF FF
1787467939.039133,123,8,FF FF FF FF FF FF FF FF
1787467939.040291,123,8,FF FF FF FF FF FF FF FF
1787467939.042058,123,8,FF FF FF FF FF FF FF FF
1787467939.043740,123,8,FF FF FF FF FF FF FF FF
1787467939.046088,123,8,FF FF FF FF FF FF FF FF
1787467939.048165,123,8,FF FF FF FF FF FF FF FF
1787467939.050158,123,8,FF FF FF FF FF FF FF FF
1787467939.051936,123,8,FF FF FF FF FF FF FF FF
1787467939.055129,123,8,FF FF FF FF FF FF FF FF
1787467939.058655,123,8,FF FF FF FF FF FF FF FF
1787467939.062159,123,8,FF FF FF FF FF FF FF FF
1787467939.065484,123,8,FF FF FF FF FF FF FF FF
1787467939.068527,123,8,FF FF FF FF FF FF FF FF
1787467939.072095,123,8,FF FF FF FF FF FF FF FF
1787467939.080108,123,8,FF FF FF FF FF FF FF FF
1787467939.088275,123,8,FF FF FF FF FF FF FF FF
1787467939.088305,123,8,FF FF FF FF FF FF FF FF
1787467939.090147,123,8,FF FF FF FF FF FF FF FF
1787467939.091899,123,8,FF FF FF FF FF FF FF FF
1787467939.093933,123,8,FF FF FF FF FF FF FF FF
1787467939.095623,123,8,FF FF FF FF FF FF FF FF
1787467939.097885,123,8,FF FF FF FF FF FF FF FF
1787467939.099786,123,8,FF FF FF FF FF FF FF FF
1787467939.101878,123,8,FF FF FF FF FF FF FF FF
1787467939.103896,123,8,FF FF FF FF FF FF FF FF
1787467939.105710,123,8,FF FF FF FF FF FF FF FF
1787467939.107409,123,8,FF FF FF FF FF FF FF FF
1787467939.109351,123,8,FF FF FF FF FF FF FF FF
1787467939.111220,123,8,FF FF FF FF FF FF FF FF
1787467939.113054,123,8,FF FF FF FF FF FF FF FF
1787467939.115540,123,8,FF FF FF FF FF FF FF FF
1787467939.117740,123,8,FF FF FF FF FF FF FF FF
1787467939.119615,123,8,FF FF FF FF FF FF FF FF
1787467939.121662,123,8,FF FF FF FF FF FF FF FF
1787467939.123609,123,8,FF FF FF FF FF FF FF FF
1787467939.125725,123,8,FF FF FF FF FF FF FF FF
1787467939.128280,123,8,FF FF FF FF FF FF FF FF
1787467939.131639,123,8,FF FF FF FF FF FF FF FF
1787467939.138217,123,8,FF FF FF FF FF FF FF FF
1787467939.140266,123,8,FF FF FF FF FF FF FF FF
1787467939.142362,123,8,FF FF FF FF FF FF FF FF
1787467939.144441,123,8,FF FF FF FF FF FF FF FF
1787467939.146179,123,8,FF FF FF FF FF FF FF FF
1787467939.147857,123,8,FF FF FF FF FF FF FF FF
1787467939.150154,123,8,FF FF FF FF FF FF FF FF
1787467939.152307,123,8,FF FF FF FF FF FF FF FF
1787467939.154415,123,8,FF FF FF FF FF FF FF FF
1787467939.156538,123,8,FF FF FF FF FF FF FF FF
1787467939.158902,123,8,FF FF FF FF FF FF FF FF
1787467939.161811,123,8,FF FF FF FF FF FF FF FF
1787467939.164725,123,8,FF FF FF FF FF FF FF FF
1787467939.167820,123,8,FF FF FF FF FF FF FF FF
1787467939.170663,123,8,FF FF FF FF FF FF FF FF
1787467939.180129,123,8,FF FF FF FF FF FF FF FF
1787467939.185391,123,8,FF FF FF FF FF FF FF FF
1787467939.189146,123,8,FF FF FF FF FF FF FF FF
1787467939.191764,123,8,FF FF FF FF FF FF FF FF
1787467939.194534,123,8,FF FF FF FF FF FF FF FF
1787467939.197959,123,8,FF FF FF FF FF FF FF FF
1787467939.205107,123,8,FF FF FF FF FF FF FF FF
1787467939.207223,123,8,FF FF FF FF FF FF FF FF
1787467939.209088,123,8,FF FF FF FF FF FF FF FF
1787467939.211157,123,8,FF FF FF FF FF FF FF FF
1787467939.213163,123,8,FF FF FF FF FF FF FF FF
1787467939.215426,123,8,FF FF FF FF FF FF FF FF
1787467939.217716,123,8,FF FF FF FF FF FF FF FF
1787467939.221303,123,8,FF FF FF FF FF FF FF FF
1787467939.226390,123,8,FF FF FF FF FF FF FF FF
1787467939.229166,123,8,FF FF FF FF FF FF FF FF
1787467939.231289,123,8,FF FF FF FF FF FF FF FF
1787467939.234283,123,8,FF FF FF FF FF FF FF FF
1787467939.236392,123,8,FF FF FF FF FF FF FF FF
1787467939.238259,123,8,FF FF FF FF FF FF FF FF
1787467939.240267,123,8,FF FF FF FF FF FF FF FF
1787467939.242395,123,8,FF FF FF FF FF FF FF FF
1787467939.244402,123,8,FF FF FF FF FF FF FF FF
1787467939.246360,123,8,FF FF FF FF FF FF FF FF
1787467939.248611,123,8,FF FF FF FF FF FF FF FF
1787467939.250530,123,8,FF FF FF FF FF FF FF FF
1787467939.253138,123,8,FF FF FF FF FF FF FF FF
1787467939.255068,123,8,FF FF FF FF FF FF FF FF
1787467939.257181,123,8,FF FF FF FF FF FF FF FF
1787467939.259120,123,8,FF FF FF FF FF FF FF FF
1787467939.261010,123,8,FF FF FF FF FF FF FF FF
1787467939.263035,123,8,FF FF FF FF FF FF FF FF
1787467939.265347,123,8,FF FF FF FF FF FF FF FF
1787467939.267325,123,8,FF FF FF FF FF FF FF FF
1787467939.270053,123,8,FF FF FF FF FF FF FF FF
1787467939.272467,123,8,FF FF FF FF FF FF FF FF
1787467939.275238,123,8,FF FF FF FF FF FF FF FF
1787467939.277836,123,8,FF FF FF FF FF FF FF FF
1787467939.279632,123,8,FF FF FF FF FF FF FF FF
1787467939.281673,123,8,FF FF FF FF FF FF FF FF
1787467939.283653,123,8,FF FF FF FF FF FF FF FF
1787467939.285881,123,8,FF FF FF FF FF FF FF FF
1787467939.287799,123,8,FF FF FF FF FF FF FF FF
1787467939.290724,123,8,FF FF FF FF FF FF FF FF
1787467939.293716,123,8,FF FF FF FF FF FF FF FF
1787467939.296670,123,8,FF FF FF FF FF FF FF FF
1787467939.299881,123,8,FF FF FF FF FF FF FF FF
1787467939.303157,123,8,FF FF FF FF FF FF FF FF
1787467939.306419,123,8,FF FF FF FF FF FF FF FF
1787467939.309215,123,8,FF FF FF FF FF FF FF FF
1787467939.312129,123,8,FF FF FF FF FF FF FF FF
1787467939.315353,123,8,FF FF FF FF FF FF FF FF
1787467939.319301,123,8,FF FF FF FF FF FF FF FF
1787467939.323479,123,8,FF FF FF FF FF FF FF FF
1787467939.325791,123,8,FF FF FF FF FF FF FF FF
1787467939.328253,123,8,FF FF FF FF FF FF FF FF
1787467939.330571,123,8,FF FF FF FF FF FF FF FF
1787467939.332729,123,8,FF FF FF FF FF FF FF FF
1787467939.334965,123,8,FF FF FF FF FF FF FF FF
1787467939.337507,123,8,FF FF FF FF FF FF FF FF
1787467939.339393,123,8,FF FF FF FF FF FF FF FF
1787467939.341561,123,8,FF FF FF FF FF FF FF FF
1787467939.343433,123,8,FF FF FF FF FF FF FF FF
1787467939.345577,123,8,FF FF FF FF FF FF FF FF
1787467939.347633,123,8,FF FF FF FF FF FF FF FF
1787467939.349848,123,8,FF FF FF FF FF FF FF FF
1787467939.352115,123,8,FF FF FF FF FF FF FF FF
1787467939.354165,123,8,FF FF FF FF FF FF FF FF
1787467939.355933,123,8,FF FF FF FF FF FF FF FF
1787467939.358187,123,8,FF FF FF FF FF FF FF FF
1787467939.360239,123,8,FF FF FF FF FF FF FF FF
1787467939.362486,123,8,FF FF FF FF FF FF FF FF
1787467939.364059,123,8,FF FF FF FF FF FF FF FF
1787467939.365956,123,8,FF FF FF FF FF FF FF FF
1787467939.367667,123,8,FF FF FF FF FF FF FF FF
1787467939.369496,123,8,FF FF FF FF FF FF FF FF
1787467939.371283,123,8,FF FF FF FF FF FF FF FF
1787467939.373320,123,8,FF FF FF FF FF FF FF FF
1787467939.375180,123,8,FF FF FF FF FF FF FF FF
1787467939.376906,123,8,FF FF FF FF FF FF FF FF
